X,Y,AREA,PERIMETER,GEMSTR_,GEMSTR_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,FIELD_STA,MEAS_ID,MEAS_DATE,GEOL_1,GEOL_2,REFRNCE,STRUCTURE,STRUC_TYPE,DIPD_TREND,DIP_PLUNGE,MRR_RELIAB,N_MEAS,SYM_CODE,DISPLAY,AVANGLE
-92.2076576751248,46.7184759810242,0.00000,0.00000,"2218","3635",,,,,"0","0","0","0",,MD462.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IM,P,"100","22",,"1","73","12000","260"
-92.2098845653673,46.7194100922096,0.00000,0.00000,"2219","3636",,,,,"0","0","0","0",,MD463.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"70","16",,"1","103","12000","290"
-92.2127369399804,46.7190621910968,0.00000,0.00000,"2220","3637",,,,,"0","0","0","0",,MD464.02.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,JB,P,"110","26",,"1","132","12000","250"
-92.21193576457,46.7186155531677,0.00000,0.00000,"2221","3638",,,,,"0","0","0","0",,MD465.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"42","15",,"2","73","12000","318"
-92.2126611995175,46.7187454200696,0.00000,0.00000,"2222","3639",,,,,"0","0","0","0",,MD456.01.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"80","23",,"1","103","12000","280"
-92.2126002651289,46.7179078856558,0.00000,0.00000,"2223","3640",,,,,"0","0","0","0",,MD466.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"42","25",,"1","103","12000","318"
-92.2133539832567,46.7181225495876,0.00000,0.00000,"2224","3641",,,,,"0","0","0","0",,MD466.00.2,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"25","25",,"1","103","12000","335"
-92.2139958887296,46.7181620491668,0.00000,0.00000,"2225","3642",,,,,"0","0","0","0",,MD466.00.3,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"5","52",,"1","103","12000","355"
-92.2146885189179,46.7178239801429,0.00000,0.00000,"2226","3643",,,,,"0","0","0","0",,MD467.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IM,P,"35","40",,"1","73","12000","325"
-92.2145558017916,46.7184920230687,0.00000,0.00000,"2227","3644",,,,,"0","0","0","0",,MD467.01.2,"19931012",JDM,,NB:DM3/FM:223B.CC1,IM,P,"35","30",,"1","73","12000","325"
-92.2154381163595,46.7189631931439,0.00000,0.00000,"2228","3645",,,,,"0","0","0","0",,MD468.00.3,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"50","26",,"1","73","12000","310"
-92.2148585797894,46.7188135477753,0.00000,0.00000,"2229","3646",,,,,"0","0","0","0",,MD468.00.2,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"35","26",,"1","73","12000","325"
-92.216160457712,46.719185835761,0.00000,0.00000,"2230","3648",,,,,"0","0","0","0",,MD468.00.4,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"55","29",,"1","73","12000","305"
-92.2141585600863,46.718809504425,0.00000,0.00000,"2231","3647",,,,,"0","0","0","0",,MD468.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"50","21",,"1","73","12000","310"
-92.2140434399812,46.7167443530885,0.00000,0.00000,"2232","3650",,,,,"0","0","0","0",,MD471.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IL,P,"45","29",,"1","103","12000","315"
-92.2159484227848,46.7186343412078,0.00000,0.00000,"2233","3649",,,,,"0","0","0","0",,MD470.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IM,P,"35","45",,"2","73","12000","325"
-92.2149792826338,46.7171169252154,0.00000,0.00000,"2234","3651",,,,,"0","0","0","0",,MD471.01.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IM,P,"43","70",,"1","73","12000","317"
-92.2123210839817,46.7176823338855,0.00000,0.00000,"2235","3652",,,,,"0","0","0","0",,MD472.00.1,"19931012",JDM,,NB:DM3/FM:223B.CC1,IT,P,"40","64",,"1","73","12000","320"
-92.2172650317637,46.7194226585829,0.00000,0.00000,"2236","3653",,,,,"0","0","0","0",,MD473.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"0","42",,"1","103","12000","360"
-92.2175925806546,46.7194193790727,0.00000,0.00000,"2237","3654",,,,,"0","0","0","0",,MD473.00.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"27","27",,"1","103","12000","333"
-92.2179926878958,46.7191025380524,0.00000,0.00000,"2238","3655",,,,,"0","0","0","0",,MD473.01.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"32","25",,"1","103","12000","328"
-92.2183857723888,46.7194047367461,0.00000,0.00000,"2239","3656",,,,,"0","0","0","0",,MD473.01.4,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"36","55",,"1","103","12000","324"
-92.2190903714929,46.7193217964511,0.00000,0.00000,"2240","3657",,,,,"0","0","0","0",,MD474.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"48","19",,"2","103","12000","312"
-92.2192000654707,46.7190137343424,0.00000,0.00000,"2241","3658",,,,,"0","0","0","0",,MD474.01.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"65","75",,"1","73","12000","295"
-92.219408448586,46.7188343919445,0.00000,0.00000,"2242","3659",,,,,"0","0","0","0",,MD474.01.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"80","48",,"1","73","12000","280"
-92.2195397233947,46.7182136152793,0.00000,0.00000,"2243","3660",,,,,"0","0","0","0",,MD474.02.4,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"265","50",,"1","73","12000","95"
-92.2193933103664,46.7176287001924,0.00000,0.00000,"2244","3661",,,,,"0","0","0","0",,MD474.03.5,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"242","75",,"1","103","12000","118"
-92.2189465566653,46.7174598428817,0.00000,0.00000,"2245","3662",,,,,"0","0","0","0",,MD474.04.6,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"230","30","4","1","73","12000","130"
-92.2183748771499,46.7177462824946,0.00000,0.00000,"2246","3663",,,,,"0","0","0","0",,MD475.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"250","75",,"1","103","12000","110"
-92.2187642987205,46.7183014598846,0.00000,0.00000,"2247","3664",,,,,"0","0","0","0",,MD475.00.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"240","87",,"1","103","12000","120"
-92.218441742236,46.7183254077477,0.00000,0.00000,"2248","3665",,,,,"0","0","0","0",,MD475.00.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"252","55",,"1","103","12000","108"
-92.2178619220265,46.7186040958604,0.00000,0.00000,"2249","3666",,,,,"0","0","0","0",,MD475.01.5,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"325","16",,"1","73","12000","35"
-92.217262990846,46.7177516060934,0.00000,0.00000,"2250","3667",,,,,"0","0","0","0",,MD476.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"225","6",,"1","73","12000","135"
-92.2170981492294,46.7185538318251,0.00000,0.00000,"2251","3668",,,,,"0","0","0","0",,MD476.01.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"45","45",,"1","73","12000","315"
-92.2170973266064,46.7186603233438,0.00000,0.00000,"2252","3669",,,,,"0","0","0","0",,MD476.01.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"27","41",,"1","73","12000","333"
-92.2180794479944,46.7213103829141,0.00000,0.00000,"2254","3671",,,,,"0","0","0","0",,MD477.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"155","20",,"1","73","12000","205"
-92.2202053561133,46.7185991738919,0.00000,0.00000,"2255","3672",,,,,"0","0","0","0",,MD478.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"258","30",,"3","103","12000","102"
-92.2206897250903,46.7188025190238,0.00000,0.00000,"2256","3673",,,,,"0","0","0","0",,MD478.03.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"220","30","4","1","103","12000","140"
-92.2218033735223,46.7191866639996,0.00000,0.00000,"2257","3674",,,,,"0","0","0","0",,MD479.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"175","18",,"1","103","12000","185"
-92.2213707414262,46.7193530148071,0.00000,0.00000,"2258","3675",,,,,"0","0","0","0",,MD479.00.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"195","27",,"1","73","12000","165"
-92.2208577050614,46.7194407587116,0.00000,0.00000,"2259","3676",,,,,"0","0","0","0",,MD479.01.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"160","30",,"1","73","12000","200"
-92.220604445242,46.7192376949998,0.00000,0.00000,"2260","3677",,,,,"0","0","0","0",,MD479.02.4,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"182","34",,"1","73","12000","178"
-92.2206614290318,46.7194607060729,0.00000,0.00000,"2261","3678",,,,,"0","0","0","0",,MD479.02.5,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"215","30",,"1","103","12000","145"
-92.2194048566356,46.7200288772205,0.00000,0.00000,"2262","3679",,,,,"0","0","0","0",,MD480.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"47","36",,"1","73","12000","313"
-92.219529494563,46.7202253406973,0.00000,0.00000,"2263","3680",,,,,"0","0","0","0",,MD480.02.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"33","46",,"1","73","12000","327"
-92.2199240884702,46.7212495571186,0.00000,0.00000,"2264","3682",,,,,"0","0","0","0",,MD480.02.4,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"94","30",,"1","73","12000","266"
-92.2207032008613,46.7213484251627,0.00000,0.00000,"2265","3683",,,,,"0","0","0","0",,MD480.02.5,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"65","21",,"1","103","12000","295"
-92.2215698151326,46.7210429040929,0.00000,0.00000,"2266","3684",,,,,"0","0","0","0",,MD481.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"70","14",,"1","103","12000","290"
-92.2209021805767,46.7201717402364,0.00000,0.00000,"2267","3685",,,,,"0","0","0","0",,MD482.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"320","20",,"1","103","12000","40"
-92.2206584374435,46.7200159908154,0.00000,0.00000,"2268","3686",,,,,"0","0","0","0",,MD482.00.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"286","27",,"1","103","12000","74"
-92.2192030499923,46.7205175226369,0.00000,0.00000,"2269","3687",,,,,"0","0","0","0",,MD480.02.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"96","20",,"1","73","12000","264"
-92.2214746843096,46.7201152669054,0.00000,0.00000,"2270","3688",,,,,"0","0","0","0",,MD483.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"212","10",,"1","103","12000","148"
-92.2220267914048,46.7193042837602,0.00000,0.00000,"2271","3689",,,,,"0","0","0","0",,MD483.01.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"154","15",,"1","103","12000","206"
-92.222299648883,46.717591612784,0.00000,0.00000,"2272","3690",,,,,"0","0","0","0",,MD484.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"62","21",,"1","73","12000","298"
-92.2219933928348,46.7161468631983,0.00000,0.00000,"2273","3691",,,,,"0","0","0","0",,MD485.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"70","37",,"1","73","12000","290"
-92.2216170535904,46.7159882175001,0.00000,0.00000,"2274","3692",,,,,"0","0","0","0",,MD485.00.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"88","32",,"1","103","12000","272"
-92.2211943528893,46.7158986579272,0.00000,0.00000,"2275","3693",,,,,"0","0","0","0",,MD485.01.3,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"52","22",,"1","103","12000","308"
-92.2212072310506,46.7170757480138,0.00000,0.00000,"2276","3694",,,,,"0","0","0","0",,MD485.01.4,"19931013",JDM,,NB:DM3/FM:223B.CC1,IM,P,"0","0",,"1","119","12000","360"
-92.219995073273,46.7174630913507,0.00000,0.00000,"2277","3695",,,,,"0","0","0","0",,MD486.00.1,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"260","13",,"1","103","12000","100"
-92.2198965722155,46.717626450098,0.00000,0.00000,"2278","3696",,,,,"0","0","0","0",,MD486.00.2,"19931013",JDM,,NB:DM3/FM:223B.CC1,IL,P,"245","24",,"1","103","200000","115"
-92.2210087017179,46.7238971228416,0.00000,0.00000,"2279","3697",,,,,"0","0","0","0",,MD487.00.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IM,P,"155","30",,"1","73","12000","205"
-92.2246993813209,46.7236647237519,0.00000,0.00000,"2280","3698",,,,,"0","0","0","0",,MD488.00.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IM,P,"90","30",,"1","73","12000","270"
-92.2257645277783,46.7230115498738,0.00000,0.00000,"2281","3699",,,,,"0","0","0","0",,MD488.01.2,"19931014",JDM,,NB:DM3/FM:223B.CC1,IL,P,"101","30",,"1","103","12000","259"
-92.2262122306472,46.7218030968006,0.00000,0.00000,"2282","3700",,,,,"0","0","0","0",,MD489.00.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IL,P,"60","32",,"1","103","12000","300"
-92.2254388309487,46.7202421283271,0.00000,0.00000,"2283","3701",,,,,"0","0","0","0",,MD489.01.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IL,P,"62","18",,"1","103","12000","298"
-92.2242006533856,46.7196989783647,0.00000,0.00000,"2284","3702",,,,,"0","0","0","0",,MD490.00.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IL,P,"85","29",,"1","103","12000","275"
-92.2232169817552,46.7193734095174,0.00000,0.00000,"2285","3704",,,,,"0","0","0","0",,MD491.00.2,"19931014",JDM,,NB:DM3/FM:223B.CC1,JJ,P,"43","80",,"1","132","12000","317"
-92.2244123534314,46.7227295634916,0.00000,0.00000,"2286","3705",,,,,"0","0","0","0",,MD492.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"65","25",,"1","103","12000","295"
-92.2251534928242,46.7228408748833,0.00000,0.00000,"2287","3706",,,,,"0","0","0","0",,MD492.01.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"85","18",,"1","103","12000","275"
-92.2266937981721,46.7213285801256,0.00000,0.00000,"2288","3707",,,,,"0","0","0","0",,MD492.02.3,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"117","17",,"1","103","12000","243"
-92.2268863588147,46.7196141665402,0.00000,0.00000,"2289","3708",,,,,"0","0","0","0",,MD493.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IM,P,"80","40",,"1","73","12000","280"
-92.2234031019303,46.7191413417696,0.00000,0.00000,"2290","3717",,,,,"0","0","0","0",,MD496.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"100","27",,"1","103","12000","260"
-92.22460730746,46.7185743983166,0.00000,0.00000,"2291","3716",,,,,"0","0","0","0",,MD495.02.3,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"56","24",,"1","103","12000","304"
-92.2245257771435,46.7183759709764,0.00000,0.00000,"2292","3715",,,,,"0","0","0","0",,MD495.01.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"53","30",,"1","103","12000","307"
-92.2244758835752,46.7174094210986,0.00000,0.00000,"2293","3714",,,,,"0","0","0","0",,MD495.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"75","33",,"1","103","200000","285"
-92.2259074989968,46.7166345718547,0.00000,0.00000,"2294","3713",,,,,"0","0","0","0",,MD494.02.3,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"76","30",,"1","103","12000","284"
-92.2261671159931,46.7173555299761,0.00000,0.00000,"2295","3712",,,,,"0","0","0","0",,MD494.01.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"76","30",,"1","103","12000","284"
-92.2266649974669,46.7178802996716,0.00000,0.00000,"2296","3711",,,,,"0","0","0","0",,MD494.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"85","32",,"1","103","12000","275"
-92.2262791148953,46.7183296211293,0.00000,0.00000,"2297","3710",,,,,"0","0","0","0",,MD493.01.3,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"61","30",,"1","103","12000","299"
-92.226269412819,46.7190075976926,0.00000,0.00000,"2298","3709",,,,,"0","0","0","0",,MD493.01.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"90","30",,"1","103","12000","270"
-92.2229052418933,46.7198163522824,0.00000,0.00000,"2299","3718",,,,,"0","0","0","0",,MD496.01.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"83","21",,"1","103","12000","277"
-92.2231110038832,46.7193944685679,0.00000,0.00000,"2300","3703",,,,,"0","0","0","0",,MD491.00.1,"19931014",JDM,,NB:DM3/FM:223B.CC1,IM,P,"57","21",,"2","73","12000","303"
-92.2226984866693,46.7195831886705,0.00000,0.00000,"2301","3719",,,,,"0","0","0","0",,MD496.02.3,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"102","19",,"1","103","12000","258"
-92.2221902207291,46.7197818348891,0.00000,0.00000,"2302","3720",,,,,"0","0","0","0",,MD497.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"115","17",,"1","103","12000","245"
-92.2217773268553,46.7197437961716,0.00000,0.00000,"2303","3721",,,,,"0","0","0","0",,MD497.01.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"148","7",,"1","103","12000","212"
-92.2215866713964,46.7150852447483,0.00000,0.00000,"2304","3722",,,,,"0","0","0","0",,MD498.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IM,P,"55","25",,"1","73","12000","305"
-92.2224492947322,46.715611155184,0.00000,0.00000,"2305","3723",,,,,"0","0","0","0",,MD498.00.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"72","23",,"1","103","12000","288"
-92.222992309311,46.7130324536196,0.00000,0.00000,"2306","3724",,,,,"0","0","0","0",,MD499.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"53","34",,"1","103","12000","307"
-92.2241823700434,46.7129610273547,0.00000,0.00000,"2307","3725",,,,,"0","0","0","0",,MD449.02.2,"19931015",JDM,,NB:DM3/FM:223B.CC1,IL,P,"60","34",,"1","103","12000","300"
-92.2227401931484,46.7126828022078,0.00000,0.00000,"2308","3726",,,,,"0","0","0","0",,MD500.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IM,P,"42","30",,"1","73","12000","318"
-92.2201213625109,46.7134869789021,0.00000,0.00000,"2309","3727",,,,,"0","0","0","0",,MD501.00.1,"19931015",JDM,,NB:DM3/FM:223B.CC1,IM,P,"66","25",,"1","73","12000","294"
-92.219258439806,46.7143407262792,0.00000,0.00000,"2310","3728",,,,,"0","0","0","0",,MD502.00.1,"19931101",JDM,,NB:DM3/FM:223B.CC1,IM,P,"28","9",,"1","73","12000","332"
-92.2196068458679,46.7143263800716,0.00000,0.00000,"2311","3729",,,,,"0","0","0","0",,MD502.00.2,"19931101",JDM,,NB:DM3/FM:223B.CC1,IM,P,"30","18",,"1","73","12000","330"
-92.2193894384851,46.7152744754282,0.00000,0.00000,"2312","3730",,,,,"0","0","0","0",,MD503.00.1,"19931101",JDM,,NB:DM3/FM:223B.CC1,IM,P,"276","20",,"1","73","12000","84"
-92.2195685439495,46.7157635900703,0.00000,0.00000,"2313","3731",,,,,"0","0","0","0",,MD503.00.2,"19931101",JDM,,NB:DM3/FM:223B.CC1,IM,P,"264","27",,"1","73","12000","96"
-92.2200425505442,46.7156311625069,0.00000,0.00000,"2314","3732",,,,,"0","0","0","0",,MD503.00.3,"19931101",JDM,,NB:DM3/FM:223B.CC1,IL,P,"0","0",,"1","102","12000","360"
-92.2204443067867,46.7156753125691,0.00000,0.00000,"2315","3733",,,,,"0","0","0","0",,MD503.00.4,"19931101",JDM,,NB:DM3/FM:223B.CC1,IL,P,"15","8",,"1","103","12000","345"
-92.2177171745894,46.7139682528869,0.00000,0.00000,"2316","3734",,,,,"0","0","0","0",,MD504.01.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IM,P,"245","45",,"1","73","12000","115"
-92.2180210587293,46.7133851829832,0.00000,0.00000,"2317","3735",,,,,"0","0","0","0",,MD504.02.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"305","30",,"1","103","12000","55"
-92.2182012714032,46.7131371607599,0.00000,0.00000,"2318","3736",,,,,"0","0","0","0",,MD504.02.2,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"335","21",,"1","103","12000","25"
-92.2185247313542,46.7130075231429,0.00000,0.00000,"2319","3737",,,,,"0","0","0","0",,MD405.02.3,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"323","21",,"1","103","12000","37"
-92.2157857212919,46.7117220386143,0.00000,0.00000,"2320","3738",,,,,"0","0","0","0",,MD505.00.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"337","13",,"1","103","12000","23"
-92.2162737939316,46.710291390736,0.00000,0.00000,"2321","3739",,,,,"0","0","0","0",,MD506.00.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"0","15",,"1","103","12000","360"
-92.2151860345364,46.711183164066,0.00000,0.00000,"2322","3740",,,,,"0","0","0","0",,MD506.00.2,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"30","13",,"1","103","12000","330"
-92.2152176179906,46.7105361260906,0.00000,0.00000,"2323","3741",,,,,"0","0","0","0",,MD506.00.3,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"310","19",,"1","103","12000","50"
-92.2142109446215,46.7113513457566,0.00000,0.00000,"2324","3742",,,,,"0","0","0","0",,MD506.00.4,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IM,P,"355","28",,"1","73","12000","5"
-92.2134760139229,46.7117271325437,0.00000,0.00000,"2325","3743",,,,,"0","0","0","0",,MD507.01.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IM,P,"24","17",,"2","73","12000","336"
-92.2154288771439,46.7092948212069,0.00000,0.00000,"2326","3744",,,,,"0","0","0","0",,DG180.00.1,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IM,P,"60","23",,"1","73","12000","300"
-92.2149436625723,46.7096565230529,0.00000,0.00000,"2327","3745",,,,,"0","0","0","0",,DG180.00.2,"19931101",JDM,JCG,NB:DM3/FM:223B.CC1,IL,P,"250","14",,"1","103","12000","110"
-92.219869868194,46.7100999089941,0.00000,0.00000,"2328","3746",,,,,"0","0","0","0",,MD508.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"53","24",,"1","103","12000","307"
-92.2205520848518,46.7097646723129,0.00000,0.00000,"2329","3747",,,,,"0","0","0","0",,MD508.00.2,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"68","25",,"1","103","12000","292"
-92.2213716416001,46.7094857364528,0.00000,0.00000,"2330","3748",,,,,"0","0","0","0",,MD508.00.3,"19931102",JDM,,NB:DM3/FM:223B.CC1,IM,P,"68","25",,"1","73","12000","292"
-92.2235007329344,46.7103235882042,0.00000,0.00000,"2331","3749",,,,,"0","0","0","0",,DG188.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IM,P,"65","25",,"1","73","12000","295"
-92.2233435578423,46.71019304214,0.00000,0.00000,"2332","3750",,,,,"0","0","0","0",,DG188.00.2,"19931102",JDM,,NB:DM3/FM:223B.CC1,JM,P,"317","80",,"1","131","12000","43"
-92.2223895786073,46.7091387489075,0.00000,0.00000,"2333","3751",,,,,"0","0","0","0",,MD509.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IM,P,"65","30",,"1","73","12000","295"
-92.2199541265212,46.7083077852446,0.00000,0.00000,"2334","3752",,,,,"0","0","0","0",,MD510.00.5,"19931102",JDM,,NB:DM3/FM:223B.CC1,IM,P,"50","26",,"1","73","12000","310"
-92.2186043103721,46.7088751805028,0.00000,0.00000,"2335","3753",,,,,"0","0","0","0",,MD510.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"100","24",,"1","103","12000","260"
-92.2191505232204,46.7082733143698,0.00000,0.00000,"2336","3754",,,,,"0","0","0","0",,MD510.00.2,"19931102",JDM,,NB:DM3/FM:223B.CC1,JB,P,"70","30",,"1","132","12000","290"
-92.2192466750388,46.7074667335585,0.00000,0.00000,"2337","3755",,,,,"0","0","0","0",,MD510.00.3,"19931102",JDM,,NB:DM3/FM:223B.CC1,IM,P,"63","32",,"1","73","12000","297"
-92.2179190468245,46.7080931180933,0.00000,0.00000,"2338","3756",,,,,"0","0","0","0",,MD510.00.4,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"100","24",,"1","103","12000","260"
-92.2158519386564,46.7072825406309,0.00000,0.00000,"2339","3757",,,,,"0","0","0","0",,MD511.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"157","8",,"1","103","12000","203"
-92.2189799527192,46.7060998016151,0.00000,0.00000,"2340","3758",,,,,"0","0","0","0",,MD511.01.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"63","15",,"1","103","12000","297"
-92.2198656001934,46.706409334099,0.00000,0.00000,"2341","3759",,,,,"0","0","0","0",,MD513.01.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"66","7",,"1","103","12000","294"
-92.2196848202432,46.706428447067,0.00000,0.00000,"2342","3760",,,,,"0","0","0","0",,MD513.01.2,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"108","19",,"1","103","12000","252"
-92.2212285128264,46.7056640293937,0.00000,0.00000,"2343","3761",,,,,"0","0","0","0",,MD514.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"100","15",,"1","103","12000","260"
-92.2232001481282,46.7058005688652,0.00000,0.00000,"2344","3762",,,,,"0","0","0","0",,MD515.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,JM,P,"145","90",,"1","133","12000","215"
-92.2242693599525,46.707654931925,0.00000,0.00000,"2345","3763",,,,,"0","0","0","0",,MD516.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"105","11","4","1","103","12000","255"
-92.2231490239852,46.7080725681896,0.00000,0.00000,"2346","3764",,,,,"0","0","0","0",,MD517.00.1,"19931102",JDM,,NB:DM3/FM:223B.CC1,IL,P,"110","24",,"1","103","12000","250"
-92.224858536294,46.7039392676246,0.00000,0.00000,"2347","3765",,,,,"0","0","0","0",,MD518.00.1,"19941013",JDM,,NB:DM3/FM:223B.SW2,NS,P,"155","80",,"1","116","12000","205"
-92.2241765581397,46.7039400726456,0.00000,0.00000,"2348","3766",,,,,"0","0","0","0",,MD518.00.2,"19941013",JDM,,NB:DM3/FM:223B.SW2,IL,P,"92","18",,"1","103","12000","268"
-92.2240154533565,46.7039611962521,0.00000,0.00000,"2349","3767",,,,,"0","0","0","0",,MD518.01.2,"19941013",JDM,,NB:DM3/FM:223B.SW2,NS,P,"147","90",,"1","118","12000","213"
