tab	samples												
sample	site	height	geologic_classes	geologic_types	lithologies	analysts	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes
BD13-7	BD13	0				Yiming Zhang	-87.1	0	12.9	128.7	-89	This study	SO-CMD-NORTH
BD13-8	BD13	0				Yiming Zhang	-74.2	0	12.9	128.7	-79	This study	SO-CMD-NORTH
BD14-1	BD14	0				Yiming Zhang	268.7	0	13.1	145.6	-67	This study	SO-CMD-NORTH
BD14-2	BD14	0				Yiming Zhang	236.7	0	13.1	145.6	-72	This study	SO-CMD-NORTH
BD14-3	BD14	0				Yiming Zhang	-26.3	0	13.1	145.6	-78	This study	SO-CMD-NORTH
BD14-4	BD14	0				Yiming Zhang	-52.3	0	13.1	145.6	-85	This study	SO-CMD-NORTH
BD14-5	BD14	0				Yiming Zhang	252.2	0	13.1	145.6	-47	This study	SO-CMD-NORTH
BD14-6	BD14	0				Yiming Zhang	251.5	0	13.1	145.6	-50	This study	SO-CMD-NORTH
BD14-7	BD14	0				Yiming Zhang	-89.2	0	13.1	145.6	-65	This study	SO-CMD-NORTH
BD14-8	BD14	0				Yiming Zhang	220.7	0	13.1	145.6	-52	This study	SO-CMD-NORTH
BD15-1	BD15	0				Yiming Zhang	249.7	0	13.1	145.6	-81	This study	SO-CMD-NORTH
BD15-2	BD15	0				Yiming Zhang	242.7	0	13.1	145.6	-85	This study	SO-CMD-NORTH
BD15-3	BD15	0				Yiming Zhang	244.7	0	13.1	145.6	-63	This study	SO-CMD-NORTH
BD15-4	BD15	0				Yiming Zhang	206.7	0	13.1	145.6	-72	This study	SO-CMD-NORTH
BD15-5	BD15	0				Yiming Zhang	204.7	0	13.1	145.6	-72	This study	SO-CMD-NORTH
BD15-6	BD15	0				Yiming Zhang	206.7	0	13.1	145.6	-70	This study	SO-CMD-NORTH
BD15-7	BD15	0				Yiming Zhang	204.7	0	13.1	145.6	-70	This study	SO-CMD-NORTH
BD15-8	BD15	0				Yiming Zhang	205.7	0	13.1	145.6	-73	This study	SO-CMD-NORTH
BD16-1	BD16	0				Yiming Zhang	-9.2	0	13.1	145.6	-78	This study	SO-CMD-NORTH
BD16-2	BD16	0				Yiming Zhang	6.8	0	13.1	145.6	-78	This study	SO-CMD-NORTH
BD16-3	BD16	0				Yiming Zhang	193.8	0	13.1	145.6	-14	This study	SO-CMD-NORTH
BD16-4	BD16	0				Yiming Zhang	180.8	0	13.1	145.6	-11	This study	SO-CMD-NORTH
BD16-5	BD16	0				Yiming Zhang	-38.2	0	13.1	145.6	-20	This study	SO-CMD-NORTH
BD16-6	BD16	0				Yiming Zhang	-31.2	0	13.1	145.6	-20	This study	SO-CMD-NORTH
BD16-7	BD16	0				Yiming Zhang	135.8	0	13.1	145.6	-68	This study	SO-CMD-NORTH
BD16-8	BD16	0				Yiming Zhang	137.8	0	13.1	145.6	-68	This study	SO-CMD-NORTH
BD17-1	BD17	0				Yiming Zhang	108.2	0	12.9	128.7	-74	This study	SO-CMD-NORTH
BD17-2	BD17	0				Yiming Zhang	106.2	0	12.9	128.7	-74	This study	SO-CMD-NORTH
BD17-3	BD17	0				Yiming Zhang	125.2	0	12.9	128.7	-66	This study	SO-CMD-NORTH
BD17-4	BD17	0				Yiming Zhang	123.2	0	12.9	128.7	-67	This study	SO-CMD-NORTH
BD17-5	BD17	0				Yiming Zhang	126.2	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD17-6	BD17	0				Yiming Zhang	126.2	0	12.9	128.7	-61	This study	SO-CMD-NORTH
BD17-7	BD17	0				Yiming Zhang	116.2	0	12.9	128.7	-60	This study	SO-CMD-NORTH
BD17-8	BD17	0				Yiming Zhang	118.2	0	12.9	128.7	-64	This study	SO-CMD-NORTH
