AREA,PERIMETER,GEMGEOU_,GEMGEOU_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,GEOL_1,INTRP_DATE,BASIS1,BASIS2,MGSCODE,SYMBOL,MAPLABEL,UNIT_CODE,DESCRIPTN,REFRNCE,area_1
60455.18750,2246.78235,"815","816",,GU,C,DP,"20000630","602250","5310419","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,24363.203
757280.29688,7263.82832,"778","779",,GU,C,DP,"20000630","602056","5310775","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,236176.938
757280.29688,7263.82832,"778","779",,GU,C,DP,"20000630","602301","5309957","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,521103.359
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","601721","5310433","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,38508.656
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","602420","5310490","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,9869.828
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","601218","5310243","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,16982.922
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","600847","5310121","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,8803.625
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","600051","5309635","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,11845.672
92862.25000,3967.39954,"833","834",,GU,C,DP,"20000630","602445","5309474","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,6851.547
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","603573","5309515","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,505956.547
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","602381","5309001","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,30465.625
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","602000","5308788","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,9045.094
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","602004","5308591","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,9504.828
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","600774","5308461","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,27952.625
589839.40625,7099.56495,"870","871",,GU,C,DP,"20000630","600573","5308127","15",GPW,"19660000",OBI,,"442158","5",Apda,Apda,porphyritic dacite/andesite,,6914.688
4443878.42188,19118.04370,"848","849",,GU,C,DP,"20000630","602926","5309221","15",GPW,"19660000",OBI,,"442129","0",Aegs,Aeg,Ely GS-undiff,,4443878.422
19947.09375,875.19636,"977","978",,GU,C,DP,"20000630","603097","5308428","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,9841.656
19947.09375,875.19636,"977","978",,GU,C,DP,"20000630","601503","5308303","15",GPW,"19660000",OBI,,"442154","43",Aif,Aif,iron formation-undiff,,10105.438
354464.92188,6181.22656,"445","446",,GU,C,DP,"20000630","609109","5314575","15",GPW,"19660000",OBI,,"442156","45",Acg,Acg,conglomerate-undiff,,235259.219
354464.92188,6181.22656,"445","446",,GU,C,DP,"20000630","610703","5314320","15",GPW,"19660000",OBI,,"442156","45",Acg,Acg,conglomerate-undiff,,119205.703
112075.40625,8013.82914,"255","256",,GU,C,DP,"20000630","610606","5316373","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,82234.906
112075.40625,8013.82914,"255","256",,GU,C,DP,"20000630","608728","5315447","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,7669.188
112075.40625,8013.82914,"255","256",,GU,C,DP,"20000630","608196","5315254","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,22171.313
74447.60938,2343.99559,"353","354",,GU,C,DP,"20000630","609612","5315509","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,34228.375
74447.60938,2343.99559,"353","354",,GU,C,DP,"20000630","609708","5315392","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,40219.234
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","609419","5315087","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,352.720
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","610270","5315264","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,136.393
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","610983","5315520","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,859.920
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","611342","5315591","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,162.918
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","611652","5315716","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,151.208
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","612045","5315808","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,859.113
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","612312","5315771","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,149.452
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","612062","5315717","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,827.094
4496.48678,4134.53401,"183","184",,GU,C,DP,"20000630","611637","5315594","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,997.668
730547.56256,7320.31359,"345","346",,GU,C,DP,"20000630","610689","5315321","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,730547.563
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","609206","5314970","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,804.630
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","610603","5315377","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,792.225
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","611262","5315574","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,15.071
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","611507","5315642","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,407.327
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","611869","5315778","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,800.202
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","612256","5315747","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,240.134
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","611876","5315683","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,91.880
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","611477","5315515","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,12.363
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","609525","5315126","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,11.983
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","609829","5315185","15",GPW,"19660000",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,717.520
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","612255","5315812","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,6.368
4003.89057,4558.41466,"345","346",,GU,C,DP,"20000630","612289","5315799","15",JCG,"19820101",OBI,,"442114","0",Akga,Akn,Knife L-graywacke/arg,,104.189
219422.23438,6451.75740,"408","409",,GU,C,DP,"20000630","611613","5314887","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,111069.125
219422.23438,6451.75740,"408","409",,GU,C,DP,"20000630","611447","5314810","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,108353.109
1807912.06250,13366.60793,"423","424",,GU,C,DP,"20000630","605528","5313892","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,1807912.063
59040.70313,2489.98139,"434","435",,GU,C,DP,"20000630","606984","5314748","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,10148.266
59040.70313,2489.98139,"434","435",,GU,C,DP,"20000630","606178","5314217","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,8213.969
59040.70313,2489.98139,"434","435",,GU,C,DP,"20000630","605781","5313839","15",GPW,"19660000",OBI,,"442211","0",diab,mdb,misc diabase intrusion,,40678.469
486119.12500,10436.66992,"245","246",,GU,C,DP,"20000630","609326","5317178","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,123091.047
486119.12500,10436.66992,"245","246",,GU,C,DP,"20000630","607726","5316877","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,160076.547
486119.12500,10436.66992,"245","246",,GU,C,DP,"20000630","608161","5316730","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,202951.531
24922.12500,910.02557,"258","259",,GU,C,DP,"20000630","600296","5316979","15",GPW,"19660000",OBI,,"0","0",Apda,Apda,porphyritic dacite/andesite,,12730.047
24922.12500,910.02557,"258","259",,GU,C,DP,"20000630","600462","5316732","15",GPW,"19660000",OBI,,"0","0",Apda,Apda,porphyritic dacite/andesite,,12192.078
540266.23438,7410.32168,"601","602",,GU,C,DP,"20000630","597889","5312742","15",GPW,"19660000",OBI,,"442001","41",Agr,Ag,Archean granitoid undiff,,173026.359
540266.23438,7410.32168,"601","602",,GU,C,DP,"20000630","595013","5311183","15",GPW,"19660000",OBI,,"442001","41",Agr,Ag,Archean granitoid undiff,,367239.875
238005.23438,5307.50116,"496","497",,GU,C,DP,"20000630","598353","5313919","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,148696.453
238005.23438,5307.50116,"496","497",,GU,C,DP,"20000630","597943","5313511","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,89308.781
433684.07813,6821.71314,"437","438",,GU,C,DP,"20000630","595390","5313797","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,351790.406
433684.07813,6821.71314,"437","438",,GU,C,DP,"20000630","595769","5312819","15",GPW,"19660000",OBI,,"442194","0",Akfv,Akn,Knife L-felsic volcaniclastic,,81893.672
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","594149","5316645","15",JCG,"19820101",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,53809.688
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","594771","5316554","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,73176.719
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","593778","5316319","15",JCG,"19820101",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,67765.609
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","594043","5316145","15",JCG,"19820101",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,28561.328
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","594461","5315722","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,76885.359
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","593954","5315533","15",JCG,"19820101",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,84712.875
644304.50000,9893.37977,"272","273",,GU,C,DP,"20000630","593550","5314587","15",GPW,"19660000",OBI,,"442195","0",Amu,Am,mafic/ultramafic intrusions,,175552.495
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","590320","5292512","15",WCP,"19670000",OBI,IDH,"-1","-1",skcz,dlsk,S Kawishiwi-contact zone,,1385187.717
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","592619","5291181","15",WCP,"19670000",OBI,,"-1","-1",sktr,dlsk,S Kawishiwi-troctolitic cums,,3445060.062
89561.17268,2990.58770,"0","0",,GU,AS,MGS,"20000630","590939","5293468","15",WCP,"19670000",OBI,,"-1","-1",skpt,dlsk,S Kawishiwi-poik troctolite,,89195.931
3181449.97682,13850.27022,"0","0",,GU,AS,MGS,"20000630","587975","5277371","15",BBN,"19700500",OBI,,"0","0",asau,dau,AS - anorthositic rx undiff,,3107629.669
413.64922,314.56941,"151","152",,GU,C,DP,"20000630","600874","5289441","15",JCG,"19820101",OBI,,"0","0",asau,dau,AS - anorthositic rx undiff,,413.649
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","603160","5290202","15",GPW,"19660000",OBI,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,2241044.429
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","600896","5287392","15",WCP,"19660000",OBI,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,2660919.730
251866.48211,2544.46588,"0","0",,GU,AS,MGS,"20000630","600693","5286627","15",MPF,"19780000",OBI,,"0","0",asau,dau,AS - anorthositic rx undiff,,251866.481
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","604990","5280544","15",JDM,"20001200",IGP,IDH,"-1","-1",glgb,dlgl,Greenwood L-gabbroic cums,,474.572
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","607123","5279738","15",JDM,"20001200",IGP,IDH,"-1","-1",glgb,dlgl,Greenwood L-gabbroic cums,,20171677.500
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","609083","5289533","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,180.079
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","605574","5285876","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,25884830.140
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","609629","5279869","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,7665921.803
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","599557","5285098","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,73.683
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.004
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280377","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.018
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.000
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.077
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597125","5281010","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.175
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597774","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.003
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.029
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597774","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.009
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.004
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597774","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.024
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597774","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.010
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597776","5280377","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.012
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.005
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.001
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.005
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280377","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.004
95370937.21247,92366.39652,"0","0",,GU,AS,MGS,"20000630","597775","5280378","15",JDM,"20001200",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,0.000
3601796.68721,9638.09391,"0","0",,GU,AS,MGS,"20000630","599292","5279886","15",JDM,"20001200",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,3653549.900
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","594750","5275844","15",VWC,"20001200",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,2196209.144
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","603834","5276194","15",VWC,"20001200",IGP,IGP,"0","0",minc,dmi,magnetic inclusion - unknown,,2368028.239
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","600497","5289841","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,13314.453
81126.60187,1738.00570,"0","0",,GU,AS,MGS,"20000630","600091","5289464","15",JDM,"20001200",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,80361.708
62908.14033,2812.11272,"0","0",,GU,AS,MGS,"20000630","599721","5289982","15",JDM,"20001200",OBI,IGP,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,62908.140
96642.51973,1606.27265,"0","0",,GU,AS,MGS,"20000630","599314","5290740","15",JDM,"20001200",OBI,IGP,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,95351.468
18258.34890,994.95037,"0","0",,GU,AS,MGS,"20000630","598567","5290242","15",F&C,"19780000",OBI,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,17649.415
128.54521,73.41106,"0","0",,GU,AS,MGS,"20000630","598706","5290109","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,128.545
286337.32456,9085.30601,"0","0",,GU,AS,MGS,"20000630","597711","5289355","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,287911.269
286337.32456,9085.30601,"0","0",,GU,AS,MGS,"20000630","598633","5290368","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.023
44211.60822,2278.44920,"0","0",,GU,AS,MGS,"20000630","598773","5289791","15",JDM,"20001200",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.343
44211.60822,2278.44920,"0","0",,GU,AS,MGS,"20000630","599182","5289677","15",JDM,"20001200",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,43733.701
85702.79297,2246.37475,"0","0",,GU,AS,MGS,"20000630","592540","5284448","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,85384.829
10418.57498,989.41245,"0","0",,GU,AS,MGS,"20000630","592318","5284223","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,10291.603
10418.57498,989.41245,"0","0",,GU,AS,MGS,"20000630","592390","5284437","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,2.028
13195.17122,910.91431,"0","0",,GU,AS,MGS,"20000630","592593","5284015","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,10916.411
40324.21898,1981.40615,"0","0",,GU,AS,MGS,"20000630","592317","5284223","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,10290.167
40324.21898,1981.40615,"0","0",,GU,AS,MGS,"20000630","592797","5284047","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,1.308
40324.21898,1981.40615,"0","0",,GU,AS,MGS,"20000630","592883","5284090","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,29485.013
181521.98787,2335.47849,"0","0",,GU,AS,MGS,"20000630","593488","5284325","15",F&C,"19780000",OBI,,"0","0",skan,dlsk,S Kawishiwi- an layers,,179143.188
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593625","5283749","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,43170.556
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593288","5284506","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.000
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593288","5284506","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.000
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593287","5284505","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.038
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593288","5284506","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.018
45022.98972,2160.68879,"0","0",,GU,AS,MGS,"20000630","593288","5284506","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.001
7776.20276,916.87268,"0","0",,GU,AS,MGS,"20000630","593110","5285800","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,7776.203
147824.83153,5201.18387,"0","0",,GU,AS,MGS,"20000630","593108","5285181","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,7.284
147824.83153,5201.18387,"0","0",,GU,AS,MGS,"20000630","593503","5285351","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,146762.953
19465.37020,1305.34674,"0","0",,GU,AS,MGS,"20000630","593214","5285504","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,18665.902
19465.37020,1305.34674,"0","0",,GU,AS,MGS,"20000630","593186","5285760","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,7.677
7725.87807,678.56384,"0","0",,GU,AS,MGS,"20000630","593447","5285458","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,7290.840
59589.26656,2973.17624,"0","0",,GU,AS,MGS,"20000630","593596","5286078","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,47847.314
59589.26656,2973.17624,"0","0",,GU,AS,MGS,"20000630","593793","5286164","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,43.282
59589.26656,2973.17624,"0","0",,GU,AS,MGS,"20000630","593639","5286000","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,7076.322
59589.26656,2973.17624,"0","0",,GU,AS,MGS,"20000630","593486","5286093","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.315
120058.24944,4421.01560,"0","0",,GU,AS,MGS,"20000630","594918","5287358","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,118937.710
342176.19919,10408.62866,"0","0",,GU,AS,MGS,"20000630","594149","5287179","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,6.175
342176.19919,10408.62866,"0","0",,GU,AS,MGS,"20000630","594372","5287246","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,342974.141
20046.07832,849.33621,"0","0",,GU,AS,MGS,"20000630","594331","5287290","15",F&C,"19780000",OBI,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,19253.470
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","594850","5286650","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,10100.104
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","593027","5285197","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.596
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","594835","5286014","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.114
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","594835","5286014","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.603
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","594834","5286013","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.239
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","594833","5286013","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.079
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","593462","5286168","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.001
10725.64996,678.33550,"0","0",,GU,AS,MGS,"20000630","593462","5286168","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,0.035
19387.54724,1949.22044,"0","0",,GU,AS,MGS,"20000630","595768","5288310","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,17570.141
224002.16256,3942.36214,"0","0",,GU,AS,MGS,"20000630","596995","5289427","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,224002.162
29948.17301,1960.91810,"0","0",,GU,AS,MGS,"20000630","597205","5289263","15",F&C,"19780000",OBI,,"-1","-1",skan,dlsk,S Kawishiwi- an layers,,28912.309
458.24375,544.78449,"0","0",,GU,AS,MGS,"20000630","598677","5289824","15",F&C,"19780000",OBI,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,118.929
458.24375,544.78449,"0","0",,GU,AS,MGS,"20000630","598738","5289917","15",F&C,"19780000",OBI,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,164.891
