tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
AX19-6b	AX19-6	AX19-6b_LP-DIR-T		mt	293.2	33.5	1	10	100	0.9	0.7	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:18:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX19-6b	AX19-6	AX19-6b_LP-DIR-T		mt	340.2	77.9	1	10	-1	0.9	0.7	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:18:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX19-7b	AX19-7	AX19-7b_LP-DIR-T		mt	292.9	35.3	1	9	100	0.6	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX19-7b	AX19-7	AX19-7b_LP-DIR-T		mt	341.3	76.7	1	9	-1	0.6	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX19-7b	AX19-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX19-7b	AX19-7	AX19-7b_LP-DIR-T		mt	292.9	35.3	1	9	0	0.6	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:20:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX19-8b	AX19-8	AX19-8b_LP-DIR-T		mt	4.6	80.2	1	9	-1	1.1	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX19-8b	AX19-8	AX19-8b_LP-DIR-T		mt	296.1	37.3	1	9	100	1.1	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX19-8b	AX19-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX19-8b	AX19-8	AX19-8b_LP-DIR-T		mt	296.1	37.3	1	9	0	1.1	0.5	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:21:57	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-1b	AX2-1	AX2-1b_LP-DIR-T		mt	113.8	39.4	1	12	-1	0.3	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-1b	AX2-1	AX2-1b_LP-DIR-T		mt	286.7	34	1	12	0	0.3	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-1b	AX2-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-1b	AX2-1	AX2-1b_LP-DIR-T		mt	286.7	34	1	12	100	0.3	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:53:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-2b	AX2-2	AX2-2b_LP-DIR-T		mt	113.5	38.7	1	12	-1	0.3	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-2b	AX2-2	AX2-2b_LP-DIR-T		mt	287.4	33.6	1	12	0	0.3	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-2b	AX2-2	AX2-2b_LP-DIR-T		mt	287.4	33.6	1	12	100	0.3	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	823	K		hargrave 2019-12-01 16:54:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-2b	AX2-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-3b	AX2-3	AX2-3b_LP-DIR-T		mt	286.7	33.6	1	17	100	0.3	1.8	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-3b	AX2-3	AX2-3b_LP-DIR-T		mt	286.7	33.6	1	17	0	0.3	1.8	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-3b	AX2-3	AX2-3b_LP-DIR-T		mt	111.0	27.3	1	17	-1	0.3	1.8	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-01 16:56:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-3b	AX2-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-4b	AX2-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-4b	AX2-4	AX2-4b_LP-DIR-T		mt	270.9	28.8	1	13	100	3.4	2.5	Igneous:Intrusive	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-4b	AX2-4	AX2-4b_LP-DIR-T		mt	270.9	28.8	1	13	0	3.4	2.5	Igneous:Intrusive	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-4b	AX2-4	AX2-4b_LP-DIR-T		mt	189.2	45.6	1	13	-1	3.4	2.5	Igneous:Intrusive	Not Specified	Anorthosite	850	773	K		hargrave 2019-12-01 16:57:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-5b	AX2-5	AX2-5b_LP-DIR-T		mt	279.3	33.3	1	13	100	0.9	2.1	Igneous:Intrusive	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-01 16:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-5b	AX2-5	AX2-5b_LP-DIR-T		mt	279.3	33.3	1	13	0	0.9	2.1	Igneous:Intrusive	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-01 16:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-5b	AX2-5	AX2-5b_LP-DIR-T		mt	198.0	42.3	1	13	-1	0.9	2.1	Igneous:Intrusive	Not Specified	Anorthosite	858	818	K		hargrave 2019-12-01 16:59:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-5b	AX2-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-6b	AX2-6	AX2-6b_LP-DIR-T		mt	197.3	53.2	1	14	-1	4.4	3.3	Igneous:Intrusive	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-01 17:00:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-6b	AX2-6											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-6b	AX2-6	AX2-6b_LP-DIR-T		mt	279.8	33.9	1	14	0	4.4	3.3	Igneous:Intrusive	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-01 17:00:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-6b	AX2-6	AX2-6b_LP-DIR-T		mt	279.8	33.9	1	14	100	4.4	3.3	Igneous:Intrusive	Not Specified	Anorthosite	858	813	K		hargrave 2019-12-01 17:00:27	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-7b	AX2-7	AX2-7b_LP-DIR-T		mt	89.8	25.6	1	9	-1	8.2	3.4	Igneous:Intrusive	Not Specified	Anorthosite	828	673	K		hargrave 2019-12-01 17:01:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-7b	AX2-7	AX2-7b_LP-DIR-T		mt	281.3	19.6	1	9	0	8.2	3.4	Igneous:Intrusive	Not Specified	Anorthosite	828	673	K		hargrave 2019-12-01 17:01:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-7b	AX2-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-7b	AX2-7	AX2-7b_LP-DIR-T		mt	281.3	19.6	1	9	100	8.2	3.4	Igneous:Intrusive	Not Specified	Anorthosite	828	673	K		hargrave 2019-12-01 17:01:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-8b	AX2-8	AX2-8b_LP-DIR-T		mt	287.9	31.4	1	11	0	7.2	1.8	Igneous:Intrusive	Not Specified	Anorthosite	833	623	K		hargrave 2019-12-01 17:03:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-8b	AX2-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-8b	AX2-8	AX2-8b_LP-DIR-T		mt	98.6	33.2	1	11	-1	7.2	1.8	Igneous:Intrusive	Not Specified	Anorthosite	833	623	K		hargrave 2019-12-01 17:03:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX2-8b	AX2-8	AX2-8b_LP-DIR-T		mt	287.9	31.4	1	11	100	7.2	1.8	Igneous:Intrusive	Not Specified	Anorthosite	833	623	K		hargrave 2019-12-01 17:03:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-9b	AX2-9	AX2-9b_LP-DIR-T		mt	278.1	32.4	1	16	100	4.4	5.4	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX2-9b	AX2-9											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX2-9b	AX2-9	AX2-9b_LP-DIR-T		mt	278.1	32.4	1	16	0	4.4	5.4	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX2-9b	AX2-9	AX2-9b_LP-DIR-T		mt	78.8	48.1	1	16	-1	4.4	5.4	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:04:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-1b	AX20-1	AX20-1b_LP-DIR-T		mt	289.9	40.1	1	12	100	1.2	0.6	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:23:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX20-1b	AX20-1	AX20-1b_LP-DIR-T		mt	222.9	37.1	1	12	-1	1.2	0.6	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:23:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-1b	AX20-1	AX20-1b_LP-DIR-T		mt	289.9	40.1	1	12	0	1.2	0.6	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:23:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX20-1b	AX20-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX20-2b	AX20-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX20-2b	AX20-2	AX20-2b_LP-DIR-T		mt	216.5	31.1	1	12	-1	1.4	1.4	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:25:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-2b	AX20-2	AX20-2b_LP-DIR-T		mt	294.8	44.2	1	12	0	1.4	1.4	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:25:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX20-2b	AX20-2	AX20-2b_LP-DIR-T		mt	294.8	44.2	1	12	100	1.4	1.4	Igneous:Intrusive	Not Specified	Anorthosite	883	793	K		hargrave 2020-09-03 11:25:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX20-3b	AX20-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX20-3b	AX20-3	AX20-3b_LP-DIR-T		mt	302.1	45.7	1	12	100	0.4	0.9	Igneous:Intrusive	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:26:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX20-3b	AX20-3	AX20-3b_LP-DIR-T		mt	302.1	45.7	1	12	0	0.4	0.9	Igneous:Intrusive	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:26:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX20-3b	AX20-3	AX20-3b_LP-DIR-T		mt	215.3	40.4	1	12	-1	0.4	0.9	Igneous:Intrusive	Not Specified	Anorthosite	863	773	K		hargrave 2020-09-03 11:26:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-4b	AX20-4	AX20-4b_LP-DIR-T		mt	215.0	32.8	1	11	-1	0.6	0.6	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 11:28:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-4b	AX20-4	AX20-4b_LP-DIR-T		mt	296.7	42.8	1	11	0	0.6	0.6	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 11:28:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX20-4b	AX20-4	AX20-4b_LP-DIR-T		mt	296.7	42.8	1	11	100	0.6	0.6	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 11:28:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX20-4b	AX20-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX20-5b	AX20-5	AX20-5b_LP-DIR-T		mt	220.2	27.4	1	12	-1	0.3	1	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 12:29:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX20-5b	AX20-5	AX20-5b_LP-DIR-T		mt	288.8	48.4	1	12	0	0.3	1	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 12:29:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX20-5b	AX20-5	AX20-5b_LP-DIR-T		mt	288.8	48.4	1	12	100	0.3	1	Igneous:Intrusive	Not Specified	Anorthosite	863	793	K		hargrave 2020-09-03 12:29:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX20-5b	AX20-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-1b	AX21-1	AX21-1b_LP-DIR-T		mt	302.4	34.3	1	9	0	0.8	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 12:30:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-1b	AX21-1	AX21-1b_LP-DIR-T		mt	95.6	58.3	1	9	-1	0.8	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 12:30:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-1b	AX21-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-1b	AX21-1	AX21-1b_LP-DIR-T		mt	302.4	34.3	1	9	100	0.8	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 12:30:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-2b	AX21-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-2b	AX21-2	AX21-2b_LP-DIR-T		mt	304.4	38.1	1	10	100	0.4	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:35:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-2b	AX21-2	AX21-2b_LP-DIR-T		mt	304.4	38.1	1	10	0	0.4	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:35:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-2b	AX21-2	AX21-2b_LP-DIR-T		mt	109.1	57.4	1	10	-1	0.4	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:35:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-3b	AX21-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-3b	AX21-3	AX21-3b_LP-DIR-T		mt	301.4	37.3	1	11	100	1.5	4.6	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:37:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-3b	AX21-3	AX21-3b_LP-DIR-T		mt	113.3	55.1	1	11	-1	1.5	4.6	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:37:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-3b	AX21-3	AX21-3b_LP-DIR-T		mt	301.4	37.3	1	11	0	1.5	4.6	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:37:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-4b	AX21-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-4b	AX21-4	AX21-4b_LP-DIR-T		mt	300.9	36.1	1	10	0	0.3	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:39:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-4b	AX21-4	AX21-4b_LP-DIR-T		mt	300.9	36.1	1	10	100	0.3	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:39:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-4b	AX21-4	AX21-4b_LP-DIR-T		mt	116.9	45.4	1	10	-1	0.3	3.8	Igneous:Intrusive	Not Specified	Anorthosite	883	823	K		hargrave 2020-09-03 11:39:08	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-5b	AX21-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-5b	AX21-5	AX21-5b_LP-DIR-T		mt	106.7	52.5	1	9	-1	0.9	2.2	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-5b	AX21-5	AX21-5b_LP-DIR-T		mt	300.8	35.4	1	9	0	0.9	2.2	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-5b	AX21-5	AX21-5b_LP-DIR-T		mt	300.8	35.4	1	9	100	0.9	2.2	Igneous:Intrusive	Not Specified	Anorthosite	883	828	K		hargrave 2020-09-03 11:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-6b	AX21-6											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-6b	AX21-6	AX21-6b_LP-DIR-T		mt	100.0	57.3	1	10	-1	3.2	5.7	Igneous:Intrusive	Not Specified	Anorthosite	863	813	K		hargrave 2020-09-03 11:42:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-6b	AX21-6	AX21-6b_LP-DIR-T		mt	302.9	42.1	1	10	0	3.2	5.7	Igneous:Intrusive	Not Specified	Anorthosite	863	813	K		hargrave 2020-09-03 11:42:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-6b	AX21-6	AX21-6b_LP-DIR-T		mt	302.9	42.1	1	10	100	3.2	5.7	Igneous:Intrusive	Not Specified	Anorthosite	863	813	K		hargrave 2020-09-03 11:42:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-7b	AX21-7	AX21-7b_LP-DIR-T		mt	298.8	40.1	1	9	0	3.2	5.2	Igneous:Intrusive	Not Specified	Anorthosite	853	813	K		hargrave 2020-09-03 11:44:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX21-7b	AX21-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-7b	AX21-7	AX21-7b_LP-DIR-T		mt	107.1	51.8	1	9	-1	3.2	5.2	Igneous:Intrusive	Not Specified	Anorthosite	853	813	K		hargrave 2020-09-03 11:44:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-7b	AX21-7	AX21-7b_LP-DIR-T		mt	298.8	40.1	1	9	100	3.2	5.2	Igneous:Intrusive	Not Specified	Anorthosite	853	813	K		hargrave 2020-09-03 11:44:18	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-8b	AX21-8	AX21-8b_LP-DIR-T		mt	301.8	38.5	1	11	100	0.6	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:45:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX21-8b	AX21-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX21-8b	AX21-8	AX21-8b_LP-DIR-T		mt	116.6	48.1	1	11	-1	0.6	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:45:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX21-8b	AX21-8	AX21-8b_LP-DIR-T		mt	301.8	38.5	1	11	0	0.6	2.9	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:45:59	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-10a	AX22-10	AX22-10a_LP-DIR-T		mt	228.7	43.8	1	13	-1	2.8	3.3	Igneous:Intrusive	Not Specified	Anorthosite	863	748	K		hargrave 2020-09-03 12:06:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-10a	AX22-10	AX22-10a_LP-DIR-T		mt	303.8	44.5	1	13	0	2.8	3.3	Igneous:Intrusive	Not Specified	Anorthosite	863	748	K		hargrave 2020-09-03 12:06:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-10a	AX22-10	AX22-10a_LP-DIR-T		mt	303.8	44.5	1	13	100	2.8	3.3	Igneous:Intrusive	Not Specified	Anorthosite	863	748	K		hargrave 2020-09-03 12:06:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-10a	AX22-10											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-1a	AX22-1	AX22-1a_LP-DIR-T		mt	239.4	33.7	1	18	-1	5.5	4	Igneous:Intrusive	Not Specified	Anorthosite	863	573	K		hargrave 2020-09-03 11:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-1a	AX22-1	AX22-1a_LP-DIR-T		mt	292.4	43.1	1	18	0	5.5	4	Igneous:Intrusive	Not Specified	Anorthosite	863	573	K		hargrave 2020-09-03 11:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-1a	AX22-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-1a	AX22-1	AX22-1a_LP-DIR-T		mt	292.4	43.1	1	18	100	5.5	4	Igneous:Intrusive	Not Specified	Anorthosite	863	573	K		hargrave 2020-09-03 11:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
