tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
BD15-3a	BD15-3	BD15-3a_LP-DIR-T		mt	299.9	9.2	1	12	100	3.4	4.1	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:40:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD15-3a	BD15-3	BD15-3a_LP-DIR-T		mt	299.9	9.2	1	12	0	3.4	4.1	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:40:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD15-3a	BD15-3	BD15-3a_LP-DIR-T		mt	82.0	35.1	1	12	-1	3.4	4.1	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:40:45	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD15-3a	BD15-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-4a	BD15-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-5a	BD15-5	BD15-5a_LP-DIR-T		mt	301.1	8.9	1	13	100	4.1	4.3	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD15-5a	BD15-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-5a	BD15-5	BD15-5a_LP-DIR-T		mt	301.1	8.9	1	13	0	4.1	4.3	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD15-5a	BD15-5	BD15-5a_LP-DIR-T		mt	100.5	-3.3	1	13	-1	4.1	4.3	Igneous:Intrusive	Diabase	Diabase	863	793	K		hargrave 2020-10-02 12:44:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD15-6a	BD15-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-6a	BD15-6	BD15-6a_LP-DIR-T		mt	304.7	10.1	1	11	100	2.2	2.7	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:45:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD15-6a	BD15-6	BD15-6a_LP-DIR-T		mt	304.7	10.1	1	11	0	2.2	2.7	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:45:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD15-6a	BD15-6	BD15-6a_LP-DIR-T		mt	102.3	-3.9	1	11	-1	2.2	2.7	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:45:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD15-7a	BD15-7	BD15-7a_LP-DIR-T		mt	92.0	-5.2	1	11	-1	2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:46:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD15-7a	BD15-7	BD15-7a_LP-DIR-T		mt	300.3	0.1	1	11	100	2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:46:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD15-7a	BD15-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-7a	BD15-7	BD15-7a_LP-DIR-T		mt	300.3	0.1	1	11	0	2	1.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:46:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD15-8a	BD15-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD15-8a	BD15-8	BD15-8a_LP-DIR-T		mt	299.4	-3.7	1	11	100	1.6	2.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD15-8a	BD15-8	BD15-8a_LP-DIR-T		mt	299.4	-3.7	1	11	0	1.6	2.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD15-8a	BD15-8	BD15-8a_LP-DIR-T		mt	87.5	-4.6	1	11	-1	1.6	2.8	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 12:47:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD16-1a	BD16-1	BD16-1a_LP-DIR-T		mt	345.5	2.7	1	9	100	1.4	0.6	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:48:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD16-1a	BD16-1	BD16-1a_LP-DIR-T		mt	345.5	2.7	1	9	0	1.4	0.6	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:48:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD16-1a	BD16-1	BD16-1a_LP-DIR-T		mt	330.0	79.3	1	9	-1	1.4	0.6	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:48:55	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD16-1a	BD16-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-2a	BD16-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-2a	BD16-2	BD16-2a_LP-DIR-T		mt	353.9	2.6	1	9	100	1.8	0.5	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:50:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD16-2a	BD16-2	BD16-2a_LP-DIR-T		mt	353.9	2.6	1	9	0	1.8	0.5	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:50:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD16-2a	BD16-2	BD16-2a_LP-DIR-T		mt	305.4	74.1	1	9	-1	1.8	0.5	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 12:50:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD16-3a	BD16-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-4a	BD16-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-5a	BD16-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-6a	BD16-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-7a	BD16-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD16-8a	BD16-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-1a	BD17-1	BD17-1a_LP-DIR-T		mt	294.9	29.9	1	14	100	1.7	3.6	Igneous:Intrusive	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-1a	BD17-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-1a	BD17-1	BD17-1a_LP-DIR-T		mt	188.1	-43.7	1	14	-1	1.7	3.6	Igneous:Intrusive	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-1a	BD17-1	BD17-1a_LP-DIR-T		mt	294.9	29.9	1	14	0	1.7	3.6	Igneous:Intrusive	Diabase	Diabase	863	748	K		hargrave 2020-10-02 13:01:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-2a	BD17-2	BD17-2a_LP-DIR-T		mt	189.3	-44.2	1	7	-1	2	2.1	Igneous:Intrusive	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-2a	BD17-2	BD17-2a_LP-DIR-T		mt	293.9	29.2	1	7	0	2	2.1	Igneous:Intrusive	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-2a	BD17-2	BD17-2a_LP-DIR-T		mt	293.9	29.2	1	7	100	2	2.1	Igneous:Intrusive	Diabase	Diabase	853	823	K		hargrave 2020-10-02 13:02:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-2a	BD17-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-3a	BD17-3	BD17-3a_LP-DIR-T		mt	165.4	-36.2	1	9	-1	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-3a	BD17-3	BD17-3a_LP-DIR-T		mt	291.8	28.2	1	9	100	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-3a	BD17-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-3a	BD17-3	BD17-3a_LP-DIR-T		mt	291.8	28.2	1	9	0	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:03:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-4a	BD17-4	BD17-4a_LP-DIR-T		mt	168.5	-34.9	1	11	-1	0.3	3.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-4a	BD17-4	BD17-4a_LP-DIR-T		mt	292.2	31.1	1	11	0	0.3	3.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-4a	BD17-4	BD17-4a_LP-DIR-T		mt	292.2	31.1	1	11	100	0.3	3.2	Igneous:Intrusive	Diabase	Diabase	863	803	K		hargrave 2020-10-02 13:05:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-4a	BD17-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-5a	BD17-5	BD17-5a_LP-DIR-T		mt	165.7	-31.7	1	9	-1	0.7	2.8	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-5a	BD17-5	BD17-5a_LP-DIR-T		mt	292.6	26.9	1	9	0	0.7	2.8	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-5a	BD17-5	BD17-5a_LP-DIR-T		mt	292.6	26.9	1	9	100	0.7	2.8	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:06:26	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-5a	BD17-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-6a	BD17-6	BD17-6a_LP-DIR-T		mt	167.7	-33.5	1	10	-1	1.2	2.2	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-6a	BD17-6	BD17-6a_LP-DIR-T		mt	294.7	26.4	1	10	0	1.2	2.2	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-6a	BD17-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-6a	BD17-6	BD17-6a_LP-DIR-T		mt	294.7	26.4	1	10	100	1.2	2.2	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:07:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-7a	BD17-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-7a	BD17-7	BD17-7a_LP-DIR-T		mt	301.5	28.5	1	10	100	1	1.7	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-7a	BD17-7	BD17-7a_LP-DIR-T		mt	301.5	28.5	1	10	0	1	1.7	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-7a	BD17-7	BD17-7a_LP-DIR-T		mt	185.5	-31.3	1	10	-1	1	1.7	Igneous:Intrusive	Diabase	Diabase	863	813	K		hargrave 2020-10-02 13:11:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD17-8a	BD17-8	BD17-8a_LP-DIR-T		mt	299.2	27.2	1	9	100	1.2	1.2	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
BD17-8a	BD17-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD17-8a	BD17-8	BD17-8a_LP-DIR-T		mt	299.2	27.2	1	9	0	1.2	1.2	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
BD17-8a	BD17-8	BD17-8a_LP-DIR-T		mt	181.1	-36.8	1	9	-1	1.2	1.2	Igneous:Intrusive	Diabase	Diabase	863	818	K		hargrave 2020-10-02 13:12:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
BD2-1a	BD2-1	BD2-1a_LP-DIR-AF		mc	285.2	70.6	1	15	-1	12.4	2.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-1a	BD2-1	BD2-1a_LP-DIR-AF		mc	299.5	21.4	1	15	0	12.4	2.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-1a	BD2-1	BD2-1a_LP-DIR-AF		mc	299.5	21.4	1	15	100	12.4	2.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-11 16:17:39	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-1a	BD2-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-2a	BD2-2	BD2-2a_LP-DIR-AF		mc	264.3	26.5	1	17	-1	2.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-2a	BD2-2	BD2-2a_LP-DIR-AF		mc	289.5	13.3	1	17	0	2.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-2a	BD2-2	BD2-2a_LP-DIR-AF		mc	289.5	13.3	1	17	100	2.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 17:08:34	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-2a	BD2-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-3a	BD2-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-3a	BD2-3	BD2-3a_LP-DIR-AF		mc	287.1	26.3	1	19	0	1.1	0.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-3a	BD2-3	BD2-3a_LP-DIR-AF		mc	287.1	26.3	1	19	100	1.1	0.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-3a	BD2-3	BD2-3a_LP-DIR-AF		mc	245.2	19.5	1	19	-1	1.1	0.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-11 18:02:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-4a	BD2-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-4a	BD2-4	BD2-4a_LP-DIR-AF		mc	255.7	46	1	21	-1	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.13	0.03	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-4a	BD2-4	BD2-4a_LP-DIR-AF		mc	287.3	24.1	1	21	0	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.13	0.03	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-4a	BD2-4	BD2-4a_LP-DIR-AF		mc	287.3	24.1	1	21	100	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.13	0.03	T		hargrave 2019-09-11 18:55:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-5a	BD2-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-5a	BD2-5	BD2-5a_LP-DIR-AF		mc	258.3	42.7	1	23	-1	0.9	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-5a	BD2-5	BD2-5a_LP-DIR-AF		mc	285.8	21.8	1	23	0	0.9	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-5a	BD2-5	BD2-5a_LP-DIR-AF		mc	285.8	21.8	1	23	100	0.9	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 19:47:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-6a	BD2-6	BD2-6a_LP-DIR-AF		mc	284.0	27.7	1	23	0	1.1	0.6	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-6a	BD2-6	BD2-6a_LP-DIR-AF		mc	284.0	27.7	1	23	100	1.1	0.6	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-6a	BD2-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-6a	BD2-6	BD2-6a_LP-DIR-AF		mc	249.7	36.2	1	23	-1	1.1	0.6	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-11 20:40:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-7a	BD2-7	BD2-7a_LP-DIR-AF		mc	253.1	29.7	1	38	-1	0.9	1	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-7a	BD2-7	BD2-7a_LP-DIR-AF		mc	280.6	23.6	1	38	0	0.9	1	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-7a	BD2-7	BD2-7a_LP-DIR-AF		mc	280.6	23.6	1	38	100	0.9	1	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-11 21:32:25	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-7a	BD2-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD2-8a	BD2-8	BD2-8a_LP-DIR-AF		mc	253.9	28.4	1	17	-1	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD2-8a	BD2-8	BD2-8a_LP-DIR-AF		mc	278.4	22.7	1	17	0	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD2-8a	BD2-8	BD2-8a_LP-DIR-AF		mc	278.4	22.7	1	17	100	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-11 22:23:11	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD2-8a	BD2-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-1a	BD3-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-1a	BD3-1	BD3-1a_LP-DIR-AF		mc	243.0	56	1	23	-1	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-1a	BD3-1	BD3-1a_LP-DIR-AF		mc	288.0	31.5	1	23	0	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-1a	BD3-1	BD3-1a_LP-DIR-AF		mc	288.0	31.5	1	23	100	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 02:31:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-2a	BD3-2	BD3-2a_LP-DIR-AF		mc	279.8	35.5	1	23	0	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 03:22:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-2a	BD3-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-2a	BD3-2	BD3-2a_LP-DIR-AF		mc	279.8	35.5	1	23	100	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 03:22:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-2a	BD3-2	BD3-2a_LP-DIR-AF		mc	247.3	53.6	1	23	-1	1.1	0.5	Igneous:Intrusive	Diabase	Diabase	0.13	0.02	T		hargrave 2019-09-15 03:22:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-3a	BD3-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-3a	BD3-3	BD3-3a_LP-DIR-AF		mc	288.6	28.2	1	17	100	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 04:14:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-3a	BD3-3	BD3-3a_LP-DIR-AF		mc	288.6	28.2	1	17	0	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 04:14:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-3a	BD3-3	BD3-3a_LP-DIR-AF		mc	237.6	59.6	1	17	-1	1.1	0.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 04:14:03	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
